19702,J,F010-000423,AC,0050
19702,J,F010-000423,AC,0060
19702,J,F010-000423,ASC,0070
19702,J,F010-000423,AV,0080
19520,J,F010-000432,AL_GENERALOTTO,0010
19520,J,F010-000432,AC,0020
19520,J,F010-000432,AC,0030
19520,J,F010-000432,AC,0040
19520,J,F010-000432,ASC,0050
19520,J,F010-000432,AV,0060
19520,J,F010-000432,AL_GENERALOTTO,0010
19520,J,F010-000432,AC,0020
19520,J,F010-000432,AC,0030
21075,A,F010-000432,ASC,0040
14988,J,F010-000446,AL_GENERALOTTO,0010
14988,J,F010-000446,AC,0020
14988,J,F010-000446,ASC,0030
14988,J,F010-000446,AV,0040
19524,J,F010-000462,AL_GENERALOTTO,0010
19524,J,F010-000462,AC,0020
19524,J,F010-000462,AC,0030
19524,J,F010-000462,AC,0040
19524,J,F010-000462,ASC,0050
19524,J,F010-000462,AV,0060
19528,J,F010-000464,AL_GENERALOTTO,0010
19528,J,F010-000464,AC,0020
19528,J,F010-000464,AC,0030
19528,J,F010-000464,AC,0040
19528,J,F010-000464,ASC,0050
19528,J,F010-000464,AV,0060
20924,J,F010-000467,AL_GENERALOTTO,0010
20924,J,F010-000467,AC,0020
20924,J,F010-000467,AC,0030
20924,J,F010-000467,AC,0040
20924,J,F010-000467,AC,0050
20924,J,F010-000467,ASC,0060
20924,J,F010-000467,AV,0070
16619,J,F010-000492,AL_GENERALOTTO,0010
16619,J,F010-000492,AC,0020
16619,J,F010-000492,AC,0030
16619,J,F010-000492,AC,0040
16619,J,F010-000492,ASC,0050
16619,J,F010-000492,AV,0060
16785,J,F010-000492K1,AL_GENERALOTTO,0010
16785,J,F010-000492K1,AC,0020
16785,J,F010-000492K1,AC,0030
16785,J,F010-000492K1,AC,0040
16785,J,F010-000492K1,ASC,0050
16785,J,F010-000492K1,AV,0060
16621,J,F010-000494,AL_GENERALOTTO,0010
16621,J,F010-000494,AC,0020
16621,J,F010-000494,AC,0030
16621,J,F010-000494,AC,0040
16621,J,F010-000494,ASC,0050
16621,J,F010-000494,AV,0060
16834,J,F010-000495K1,AL_GENERALOTTO,0010
16834,J,F010-000495K1,AC,0020
16834,J,F010-000495K1,AC,0030
16834,J,F010-000495K1,AC,0040
16834,J,F010-000495K1,ASC,0050
16834,J,F010-000495K1,AV,0060
16786,J,F010-000496K1,AL_GENERALOTTO,0010
16786,J,F010-000496K1,AC,0020
16786,J,F010-000496K1,AC,0030
16786,J,F010-000496K1,AC,0040
16786,J,F010-000496K1,ASC,0050
16786,J,F010-000496K1,AV,0060
16639,J,F010-000497,AL_GENERALOTTO,0010
16639,J,F010-000497,AC,0020
16639,J,F010-000497,AC,0030
16639,J,F010-000497,AC,0040
16639,J,F010-000497,ASC,0050
16639,J,F010-000497,AV,0060
16826,J,F010-000499,AL_GENERALOTTO,0010
16826,J,F010-000499,AC,0020
16826,J,F010-000499,AC,0030
16826,J,F010-000499,AC,0040
16826,J,F010-000499,ASC,0050
16826,J,F010-000499,AV,0060
16836,J,F010-000500K1,AL_GENERALOTTO,0010
16836,J,F010-000500K1,AC,0020
16836,J,F010-000500K1,AC,0030
16836,J,F010-000500K1,AC,0040
16836,J,F010-000500K1,ASC,0050
16836,J,F010-000500K1,AV,0060
16162,J,F010-000526,AL_GENERALOTTO,0010
16162,J,F010-000526,AC,0020
16162,J,F010-000526,AC,0030
16162,J,F010-000526,AC,0040
16162,J,F010-000526,ASC,0050
16162,J,F010-000526,AV,0060
16162,J,F010-000526,AL_GENERALOTTO,0010
16162,J,F010-000526,AC,0020
16162,J,F010-000526,AC,0030
16162,J,F010-000526,AC,0040
16162,J,F010-000526,ASC,0050
16162,J,F010-000526,AV,0060
16164,J,F010-000526K1,AL_GENERALOTTO,0010
16164,J,F010-000526K1,AC,0020
16164,J,F010-000526K1,AC,0030
16164,J,F010-000526K1,AC,0040
16164,J,F010-000526K1,ASC,0050
16164,J,F010-000526K1,AV,0060
16178,J,F010-000527,AL_GENERALOTTO,0010
16178,J,F010-000527,AC,0020
16178,J,F010-000527,AC,0030
16178,J,F010-000527,AC,0040
16178,J,F010-000527,ASC,0050
16178,J,F010-000527,AV,0060
16178,J,F010-000527,AL_GENERALOTTO,0010
16178,J,F010-000527,AC,0020
16178,J,F010-000527,AC,0030
16178,J,F010-000527,AC,0040
16178,J,F010-000527,ASC,0050
16178,J,F010-000527,AV,0060
16180,J,F010-000527K1,AL_GENERALOTTO,0010
16180,J,F010-000527K1,AC,0020
16180,J,F010-000527K1,AC,0030
16180,J,F010-000527K1,AC,0040
16180,J,F010-000527K1,ASC,0050
16180,J,F010-000527K1,AV,0060
16156,J,F010-000528B,AL_GENERALOTTO,0010
16156,J,F010-000528B,AC,0020
16156,J,F010-000528B,AC,0030
16156,J,F010-000528B,AC,0040
16156,J,F010-000528B,ASC,0050
16156,J,F010-000528B,AV,0060
16170,J,F010-000528K1,AL_GENERALOTTO,0010
16170,J,F010-000528K1,AC,0020
16170,J,F010-000528K1,AC,0030
16170,J,F010-000528K1,AC,0040
16170,J,F010-000528K1,ASC,0050
16170,J,F010-000528K1,AV,0060
16182,J,F010-000529K1,AL_GENERALOTTO,0010
16182,J,F010-000529K1,AC,0020
16182,J,F010-000529K1,AC,0030
16182,J,F010-000529K1,AC,0040
16182,J,F010-000529K1,ASC,0050
16182,J,F010-000529K1,AV,0060
16662,J,F010-000530,AL_GENERALOTTO,0010
16662,J,F010-000530,AC,0020
16662,J,F010-000530,AC,0030
16662,J,F010-000530,AC,0040
16662,J,F010-000530,ASC,0050
16662,J,F010-000530,AV,0060
16901,J,F010-000531B,AL_GENERALOTTO,0010
16901,J,F010-000531B,AC,0020
16901,J,F010-000531B,AC,0030
16901,J,F010-000531B,AC,0040
16901,J,F010-000531B,ASC,0050
16901,J,F010-000531B,AV,0060
16183,J,F010-000532,AL_GENERALOTTO,0010
16183,J,F010-000532,AC,0020
16183,J,F010-000532,AC,0030
16183,J,F010-000532,AC,0040
16183,J,F010-000532,ASC,0050
16183,J,F010-000532,AV,0060
16183,J,F010-000532,AL_GENERALOTTO,0010
16183,J,F010-000532,AC,0020
16183,J,F010-000532,AC,0030
16183,J,F010-000532,AC,0040
16183,J,F010-000532,ASC,0050
16183,J,F010-000532,AV,0060
16185,J,F010-000532K1,AL_GENERALOTTO,0010
16185,J,F010-000532K1,AC,0020
16185,J,F010-000532K1,AC,0030
16185,J,F010-000532K1,AC,0040
16185,J,F010-000532K1,ASC,0050
16185,J,F010-000532K1,AV,0060
16192,J,F010-000533,AL_GENERALOTTO,0010
16192,J,F010-000533,AC,0020
16192,J,F010-000533,AC,0030
16192,J,F010-000533,AC,0040
16192,J,F010-000533,ASC,0050
16192,J,F010-000533,AV,0060
16192,J,F010-000533,AL_GENERALOTTO,0010
16192,J,F010-000533,AC,0020
16192,J,F010-000533,AC,0030
16192,J,F010-000533,AC,0040
16192,J,F010-000533,ASC,0050
16192,J,F010-000533,AV,0060
16194,J,F010-000533K1,AL_GENERALOTTO,0010
16194,J,F010-000533K1,AC,0020
16194,J,F010-000533K1,AC,0030
16194,J,F010-000533K1,AC,0040
16194,J,F010-000533K1,ASC,0050
16194,J,F010-000533K1,AV,0060
16194,J,F010-000533K1,AL_GENERALOTTO,0010
16194,J,F010-000533K1,AC,0020
16194,J,F010-000533K1,AC,0030
16194,J,F010-000533K1,AC,0040
16194,J,F010-000533K1,ASC,0050
16194,J,F010-000533K1,AV,0060
16187,J,F010-000534,AL_GENERALOTTO,0010
16187,J,F010-000534,AC,0020
16187,J,F010-000534,AC,0030
16187,J,F010-000534,AC,0040
16187,J,F010-000534,ASC,0050
16187,J,F010-000534,AV,0060
16187,J,F010-000534,AL_GENERALOTTO,0010
16187,J,F010-000534,AC,0020
16187,J,F010-000534,AC,0030
16187,J,F010-000534,AC,0040
16187,J,F010-000534,ASC,0050
16187,J,F010-000534,AV,0060
16189,J,F010-000534HEN,AL_GENERALOTTO,0010
16189,J,F010-000534HEN,AC,0020
16189,J,F010-000534HEN,AC,0030
16189,J,F010-000534HEN,AC,0040
16189,J,F010-000534HEN,ASC,0050
16189,J,F010-000534HEN,AV,0060
16190,J,F010-000534K1,AL_GENERALOTTO,0010
16190,J,F010-000534K1,AC,0020
16190,J,F010-000534K1,AC,0030
16190,J,F010-000534K1,AC,0040
16190,J,F010-000534K1,ASC,0050
16190,J,F010-000534K1,AV,0060
16202,J,F010-000535K1,AL_GENERALOTTO,0010
16202,J,F010-000535K1,AC,0020
16202,J,F010-000535K1,AC,0030
16202,J,F010-000535K1,AC,0040
16202,J,F010-000535K1,ASC,0050
16202,J,F010-000535K1,AV,0060
16206,J,F010-000536K1,AL_GENERALOTTO,0010
16206,J,F010-000536K1,AC,0020
16206,J,F010-000536K1,AC,0030
16206,J,F010-000536K1,AC,0040
16206,J,F010-000536K1,ASC,0050
16206,J,F010-000536K1,AV,0060
16206,J,F010-000536K1,AL_GENERALOTTO,0010
16206,J,F010-000536K1,AC,0020
16206,J,F010-000536K1,AC,0030
16206,J,F010-000536K1,AC,0040
16206,J,F010-000536K1,ASC,0050
16206,J,F010-000536K1,AV,0060
16912,J,F010-000539K1,AL_GENERALOTTO,0010
16912,J,F010-000539K1,AC,0020
16912,J,F010-000539K1,AC,0030
16912,J,F010-000539K1,AC,0040
16912,J,F010-000539K1,ASC,0050
16912,J,F010-000539K1,AV,0060
16678,J,F010-000540,AL_GENERALOTTO,0010
16678,J,F010-000540,AC,0020
16678,J,F010-000540,AC,0030
16678,J,F010-000540,AC,0040
16678,J,F010-000540,ASC,0050
16678,J,F010-000540,AV,0060
16914,J,F010-000541K1,AL_GENERALOTTO,0010
16914,J,F010-000541K1,AC,0020
16914,J,F010-000541K1,AC,0030
16914,J,F010-000541K1,AC,0040
16914,J,F010-000541K1,ASC,0050
16914,J,F010-000541K1,AV,0060
19422,J,F010-000550,AL_GENERALOTTO,0010
19422,J,F010-000550,AC,0020
19422,J,F010-000550,AC,0030
19422,J,F010-000550,AC,0040
19422,J,F010-000550,ASC,0050
19422,J,F010-000550,AV,0060
19421,J,F010-000551,AL_GENERALOTTO,0010
19421,J,F010-000551,AC,0020
19421,J,F010-000551,AC,0030
19421,J,F010-000551,AC,0040
19421,J,F010-000551,ASC,0050
19421,J,F010-000551,AV,0060
19517,J,F010-000553,AL_GENERALOTTO,0010
19517,J,F010-000553,AC,0020
19517,J,F010-000553,AC,0030
19517,J,F010-000553,AC,0040
19517,J,F010-000553,AC,0050
19517,J,F010-000553,AC,0060
19517,J,F010-000553,AC,0070
19517,J,F010-000553,ASC,0080
19517,J,F010-000553,AV,0090
19483,J,F010-000553C,AL_GENERALOTTO,0010
19483,J,F010-000553C,AC,0020
19483,J,F010-000553C,AC,0030
19483,J,F010-000553C,AC,0040
19483,J,F010-000553C,AC,0050
19483,J,F010-000553C,AC,0060
19483,J,F010-000553C,AC,0070
19483,J,F010-000553C,AC,0080
19483,J,F010-000553C,ASC,0090
19483,J,F010-000553C,AV,0100
19175,J,F010-000577,AL_GENERALOTTO,0010
19175,J,F010-000577,AC,0020
19175,J,F010-000577,AC,0030
19175,J,F010-000577,AC,0040
19175,J,F010-000577,ASC,0050
19175,J,F010-000577,AV,0060
21282,J,F010-000581,AL_GENERALOTTO,0010
21282,J,F010-000581,AC,0020
21282,J,F010-000581,ASC,0030
21282,J,F010-000581,AV,0040
21285,J,F010-000582,AL_GENERALOTTO,0010
21285,J,F010-000582,AC,0020
21285,J,F010-000582,ASC,0030
21285,J,F010-000582,AV,0040
16881,J,F010-000586,AL_GENERALOTTO,0010
16881,J,F010-000586,AC,0020
16881,J,F010-000586,AC,0030
16881,J,F010-000586,AC,0040
16881,J,F010-000586,ASC,0050
16881,J,F010-000586,AV,0060
16882,J,F010-000588,AL_GENERALOTTO,0010
16882,J,F010-000588,AC,0020
16882,J,F010-000588,AC,0030
16882,J,F010-000588,AC,0040
16882,J,F010-000588,ASC,0050
16882,J,F010-000588,AV,0060
19176,J,F010-000597A,AL_GENERALOTTO,0010
19176,J,F010-000597A,AC,0020
19176,J,F010-000597A,AC,0030
19176,J,F010-000597A,AC,0040
19176,J,F010-000597A,ASC,0050
19176,J,F010-000597A,AV,0060
20014,J,F010-000622C,AL_GENERALOTTO,0010
20014,J,F010-000622C,AC,0020
20014,J,F010-000622C,AC,0030
20014,J,F010-000622C,AC,0040
20014,J,F010-000622C,AC,0050
20014,J,F010-000622C,ASC,0060
20014,J,F010-000622C,AV,0070
20019,J,F010-000638,AL_GENERALOTTO,0010
20019,J,F010-000638,AC,0020
20019,J,F010-000638,AC,0030
20019,J,F010-000638,ASC,0040
20019,J,F010-000638,AV,0050
20021,J,F010-000639,AL_GENERALOTTO,0010
20021,J,F010-000639,AC,0020
20021,J,F010-000639,AC,0030
20021,J,F010-000639,ASC,0040
20021,J,F010-000639,AV,0050
17457,J,F010-000641K1,AL_GENERALOTTO,0010
17457,J,F010-000641K1,AC,0020
17457,J,F010-000641K1,ASC,0030
17457,J,F010-000641K1,AV,0040
14875,A,F010-000643,AL_GENERALOTTO,0010
14875,A,F010-000643,AC,0020
14875,A,F010-000643,ASC,0030
17316,J,F010-000643,AF,0010
17316,J,F010-000643,AV,0040
16958,J,F010-000644K1,AL_GENERALOTTO,0010
16958,J,F010-000644K1,AC,0020
16958,J,F010-000644K1,AC,0030
16958,J,F010-000644K1,AC,0040
16958,J,F010-000644K1,ASC,0050
16958,J,F010-000644K1,AV,0060
16088,J,F010-000646,AL_GENERALOTTO,0010
16088,J,F010-000646,AC,0020
16088,J,F010-000646,AC,0030
16088,J,F010-000646,ASC,0040
16088,J,F010-000646,AV,0050
20261,J,F010-000649K4,AL_GENERALOTTO,0010
20261,J,F010-000649K4,AC,0020
20261,J,F010-000649K4,ASC,0030
20261,J,F010-000649K4,AV,0040
19167,J,F010-000660,AL_GENERALOTTO,0010
19167,J,F010-000660,AC,0020
19167,J,F010-000660,AC,0030
19167,J,F010-000660,AC,0040
19167,J,F010-000660,ASC,0050
19167,J,F010-000660,AV,0060
16210,J,F010-000662K1,AL_GENERALOTTO,0010
16210,J,F010-000662K1,AC,0020
16210,J,F010-000662K1,AC,0030
16210,J,F010-000662K1,AC,0040
16210,J,F010-000662K1,ASC,0050
16210,J,F010-000662K1,AV,0060
19389,J,F010-000664,AL_GENERALOTTO,0010
19389,J,F010-000664,AC,0020
19389,J,F010-000664,AC,0030
19389,J,F010-000664,AC,0040
19389,J,F010-000664,ASC,0050
19389,J,F010-000664,AV,0060
19388,J,F010-000665,AL_GENERALOTTO,0010
19388,J,F010-000665,AC,0020
19388,J,F010-000665,AC,0030
19388,J,F010-000665,AC,0040
19388,J,F010-000665,ASC,0050
19388,J,F010-000665,AV,0060
15566,J,F010-000671B,AL_GENERALOTTO,0010
15566,J,F010-000671B,AC,0020
15566,J,F010-000671B,ASC,0030
15566,J,F010-000671B,AV,0040
20046,J,F010-000679,AL_GENERALOTTO,0010
20046,J,F010-000679,AC,0020
20046,J,F010-000679,ASC,0030
20046,J,F010-000679,AV,0040
19383,J,F010-000684,AL_GENERALOTTO,0010
19383,J,F010-000684,AC,0020
19383,J,F010-000684,AC,0030
19383,J,F010-000684,AC,0040
19383,J,F010-000684,ASC,0050
19383,J,F010-000684,AV,0060
19365,J,F010-000685,AL_GENERALOTTO,0010
19365,J,F010-000685,AC,0020
19365,J,F010-000685,AC,0030
19365,J,F010-000685,AC,0040
19365,J,F010-000685,ASC,0050
19365,J,F010-000685,AV,0060
19347,J,F010-000695,AL_GENERALOTTO,0010
19347,J,F010-000695,AC,0020
19347,J,F010-000695,AC,0030
19347,J,F010-000695,AC,0040
19347,J,F010-000695,AC,0050
19347,J,F010-000695,ASC,0060
19347,J,F010-000695,AV,0070
19359,J,F010-000697,AL_GENERALOTTO,0010
19359,J,F010-000697,AC,0020
19359,J,F010-000697,AC,0030
19359,J,F010-000697,AC,0040
19359,J,F010-000697,AC,0050
19359,J,F010-000697,ASC,0060
19359,J,F010-000697,AV,0070
19346,J,F010-000702,AL_GENERALOTTO,0010
19346,J,F010-000702,AC,0020
19346,J,F010-000702,AC,0030
19346,J,F010-000702,AC,0040
19346,J,F010-000702,AC,0050
19346,J,F010-000702,ASC,0060
19346,J,F010-000702,AV,0070
19168,J,F010-000724,AL_GENERALOTTO,0010
19168,J,F010-000724,AC,0020
19168,J,F010-000724,AC,0030
19168,J,F010-000724,AC,0040
19168,J,F010-000724,ASC,0050
19168,J,F010-000724,AV,0060
19174,J,F010-000725,AL_GENERALOTTO,0010
19174,J,F010-000725,AC,0020
19174,J,F010-000725,AC,0030
19174,J,F010-000725,AC,0040
19174,J,F010-000725,ASC,0050
19174,J,F010-000725,AV,0060
19654,J,F010-000728,AL_GENERALOTTO,0010
19654,J,F010-000728,AC,0020
19654,J,F010-000728,AC,0030
19654,J,F010-000728,ASC,0040
19654,J,F010-000728,AV,0050
19703,J,F010-000751,AL_GENERALOTTO,0010
19703,J,F010-000751,AC,0020
19703,J,F010-000751,ASC,0030
19703,J,F010-000751,AV,0040
19704,J,F010-000752,AL_GENERALOTTO,0010
19704,J,F010-000752,AC,0020
19704,J,F010-000752,ASC,0030
19704,J,F010-000752,AV,0040
19334,J,F010-000760,AL_GENERALOTTO,0010
19334,J,F010-000760,AC,0020
19334,J,F010-000760,AC,0030
19334,J,F010-000760,AC,0040
19334,J,F010-000760,AC,0050
19334,J,F010-000760,ASC,0060
19334,J,F010-000760,AV,0070
19289,J,F010-000761,AL_GENERALOTTO,0010
19289,J,F010-000761,AC,0020
19289,J,F010-000761,AC,0030
19289,J,F010-000761,AC,0040
19289,J,F010-000761,AC,0050
19289,J,F010-000761,ASC,0060
19289,J,F010-000761,AV,0070
19103,J,F010-000762,AL_GENERALOTTO,0010
19103,J,F010-000762,AC,0020
19103,J,F010-000762,ASC,0030
19103,J,F010-000762,AV,0040
19943,J,F010-000762,AF,0010
19943,J,F010-000762,AV,0020
20081,J,F010-000771,AL_GENERALOTTO,0010
20081,J,F010-000771,AC,0020
20081,J,F010-000771,ASC,0030
20081,J,F010-000771,AV,0040
20213,J,F010-000782,AL_GENERALOTTO,0010
20213,J,F010-000782,AC,0020
20213,J,F010-000782,AC,0030
20213,J,F010-000782,ASC,0040
20213,J,F010-000782,AC,0050
20213,J,F010-000782,AC,0060
20213,J,F010-000782,AC,0070
20213,J,F010-000782,AC,0080
20213,J,F010-000782,ASC,0090
20213,J,F010-000782,AV,0100
20216,J,F010-000784,AL_GENERALOTTO,0010
20216,J,F010-000784,AC,0020
20216,J,F010-000784,AC,0030
20216,J,F010-000784,ASC,0040
20216,J,F010-000784,AC,0050
20216,J,F010-000784,AC,0060
20216,J,F010-000784,AC,0070
20216,J,F010-000784,AC,0080
20216,J,F010-000784,ASC,0090
20216,J,F010-000784,AV,0100
17256,J,F010-000787,AL_GENERALOTTO,0010
17256,J,F010-000787,AC,0020
17256,J,F010-000787,AC,0030
17256,J,F010-000787,AC,0040
17256,J,F010-000787,ASC,0050
17256,J,F010-000787,AV,0060
20413,J,F010-000792,AL_GENERALOTTO,0010
20413,J,F010-000792,AC,0020
20413,J,F010-000792,ASC,0030
20413,J,F010-000792,AV,0040
19284,J,F010-000796,AL_GENERALOTTO,0010
19284,J,F010-000796,AC,0020
19284,J,F010-000796,AC,0030
19284,J,F010-000796,AC,0040
19284,J,F010-000796,AC,0050
19284,J,F010-000796,ASC,0060
19284,J,F010-000796,AV,0070
20040,J,F010-000803A,AL_GENERALOTTO,0010
20040,J,F010-000803A,AC,0020
20040,J,F010-000803A,ASC,0030
20040,J,F010-000803A,AV,0040
20040,J,F010-000803A,AL_GENERALOTTO,0010
20040,J,F010-000803A,AC,0020
20040,J,F010-000803A,ASC,0030
20040,J,F010-000803A,AV,0040
20030,J,F010-000808,AL_GENERALOTTO,0010
20030,J,F010-000808,AC,0020
20030,J,F010-000808,AC,0030
20030,J,F010-000808,ASC,0040
20030,J,F010-000808,AV,0050
19281,J,F010-000814,AL_GENERALOTTO,0010
19281,J,F010-000814,AC,0020
19281,J,F010-000814,AC,0030
19281,J,F010-000814,AC,0040
19281,J,F010-000814,AC,0050
19281,J,F010-000814,ASC,0060
19281,J,F010-000814,AV,0070
19282,J,F010-000815,AL_GENERALOTTO,0010
19282,J,F010-000815,AC,0020
19282,J,F010-000815,AC,0030
19282,J,F010-000815,AC,0040
19282,J,F010-000815,AC,0050
19282,J,F010-000815,ASC,0060
19282,J,F010-000815,AV,0070
19283,J,F010-000816,AL_GENERALOTTO,0010
19283,J,F010-000816,AC,0020
19283,J,F010-000816,AC,0030
19283,J,F010-000816,AC,0040
19283,J,F010-000816,AC,0050
19283,J,F010-000816,ASC,0060
19283,J,F010-000816,AV,0070
15569,J,F010-000828,AL_GENERALOTTO,0010
15569,J,F010-000828,AC,0020
15569,J,F010-000828,ASC,0030
15569,J,F010-000828,AV,0040
16775,J,F010-000838,AL_GENERALOTTO,0010
16775,J,F010-000838,AC,0020
16775,J,F010-000838,AC,0030
16775,J,F010-000838,AC,0040
16775,J,F010-000838,ASC,0050
16775,J,F010-000838,AV,0060
16775,J,F010-000838,AL_GENERALOTTO,0010
16775,J,F010-000838,AC,0020
16775,J,F010-000838,AC,0030
16775,J,F010-000838,AC,0040
16775,J,F010-000838,ASC,0050
16775,J,F010-000838,AV,0060
16776,J,F010-000839,AL_GENERALOTTO,0010
16776,J,F010-000839,AC,0020
16776,J,F010-000839,AC,0030
16776,J,F010-000839,AC,0040
16776,J,F010-000839,ASC,0050
16776,J,F010-000839,AV,0060
16777,J,F010-000840,AL_GENERALOTTO,0010
16777,J,F010-000840,AC,0020
16777,J,F010-000840,AC,0030
16777,J,F010-000840,AC,0040
16777,J,F010-000840,ASC,0050
16777,J,F010-000840,AV,0060
16777,J,F010-000840,AL_GENERALOTTO,0010
16777,J,F010-000840,AC,0020
16777,J,F010-000840,AC,0030
16777,J,F010-000840,AC,0040
16777,J,F010-000840,ASC,0050
16777,J,F010-000840,AV,0060
17336,J,F010-000844,AL_GENERALOTTO,0010
17336,J,F010-000844,AC,0020
17336,J,F010-000844,AC,0030
17336,J,F010-000844,AC,0040
17336,J,F010-000844,ASC,0050
17336,J,F010-000844,AV,0060
17337,J,F010-000845,AL_GENERALOTTO,0010
17337,J,F010-000845,AC,0020
